BEDS,BATH,SQFT_LOG,ZIPCODE,SUBLOCALITY,BROKERTITLE,TYPE,LATITUDE,LONGITUDE,PRICE_CATEGORY
2,2.0,3.1760912590556813,11234,Kings County,"Pamela Lee, Realtor",House for sale,40.6342245,-73.9268315,Mid
1,1.0,2.8948696567452528,11374,Queens,Winzone Realty Inc,Condo for sale,40.7275115,-73.86069,Mid
4,2.0,3.2617385473525378,11229,Kings County,RE MAX Edge,Multi-family home for sale,40.5927382,-73.9536851,Mid
5,4.0,3.640779477344857,10019,New York,COMPASS,Condo for sale,40.7620381,-73.9808958,Expensive
3,2.0,3.290034611362518,11211,Kings County,COMPASS,Townhouse for sale,40.7135237,-73.942354,Expensive
5,1.0,3.0,10021,New York County,Brown Harris Stevens,Condo for sale,40.7700395,-73.9638872,Cheap
6,4.0,3.339293966003392,10466,Bronx County,Other,Multi-family home for sale,40.887362,-73.8321425,Mid
2,1.0,3.339293966003392,10011,New York,Other,Co-op for sale,40.7432035,-74.0015019,Mid
1,1.0,2.788875115775417,10027,New York,COMPASS,Pending,40.8138919,-73.9476673,Mid
1,2.0,3.0310042813635367,11005,Queens,Magic Of Great Neck Realty Inc,Co-op for sale,40.7564761,-73.7212008,Mid
1,1.0,3.339293966003392,11375,Queens,Jamie & Connie Real Estate Grp,Co-op for sale,40.7315312,-73.8437204,Cheap
2,1.0,2.9542425094393248,10463,The Bronx,Re/Max In The City,Co-op for sale,40.8901764,-73.9146261,Cheap
2,3.0,3.2643455070500926,10009,New York,COMPASS,Condo for sale,40.720539,-73.979335,Expensive
2,2.0,2.8750612633917,11354,Queens,United Real Estate Fortune,Condo for sale,40.7627502,-73.8267096,Mid
2,2.0,3.1522883443830563,10016,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.744042,-73.9755798,Expensive
3,3.0,3.452553063228925,11234,Kings County,TALK OF THE TOWN REALTY C,House for sale,40.6324811,-73.9306778,Mid
3,2.0,3.342422680822206,11238,Kings County,Corcoran Brooklyn Heights,House for sale,40.6870728,-73.9584649,Mid
2,2.0,3.0780941504064105,11206,Kings County,"Nest Seekers International, Midtown",Condo for sale,40.7081991,-73.9438121,Mid
5,4.0,3.6953941082911097,11229,Kings County,CENTURY 21 MK Realty,House for sale,40.611854,-73.9477154,Expensive
4,3.0,3.113943352306837,10309,Richmond County,"Robert Defalco Realty, Inc.",Multi-family home for sale,40.5358271,-74.2226504,Mid
2,1.0,2.846337112129805,11373,Queens,E Realty International Corp,Condo for sale,40.7427705,-73.8727516,Mid
2,2.0,3.339293966003392,10463,The Bronx,Brown Harris Stevens- 3531 Johnson Avenue,Co-op for sale,40.8855625,-73.9143965,Mid
2,1.0,2.9777236052888476,11354,Queens,EXP Realty,Co-op for sale,40.7607942,-73.8258766,Mid
6,3.0,3.339293966003392,11421,Queens County,KELLER WILLIAMS REALTY LANDMARK II,Multi-family home for sale,40.6943555,-73.8543804,Mid
1,1.0,3.339293966003392,11360,Queens,Other,Co-op for sale,40.784673,-73.775263,Cheap
4,2.0,3.1631613749770184,10026,New York,COMPASS,Pending,40.8040587,-73.9487622,Mid
2,2.0,3.060697840353612,10011,New York,Corcoran Chelsea/Flatiron,Co-op for sale,40.7458303,-73.9991418,Mid
2,2.0,3.339293966003392,11379,Queens,Sold By Bart R E Partners Inc,Condo for sale,40.7135475,-73.895855,Mid
3,2.3738608579684373,3.339293966003392,11385,Queens County,"Apaus, Inc",Land for sale,40.7083434,-73.9081614,Mid
3,2.3738608579684373,3.339293966003392,11234,Kings County,VYLLA Homes,House for sale,40.6214749,-73.932287,Mid
3,3.0,3.30362797638389,10022,New York,Corcoran Chelsea/Flatiron,Condo for sale,40.7590821,-73.9658765,Expensive
1,1.0,2.88930170250631,11209,Brooklyn,Corcoran Park Slope,Pending,40.6363145,-74.0363466,Cheap
2,2.0,3.012837224705172,11215,Brooklyn,Brown Harris Stevens,Condo for sale,40.6655513,-73.9922171,Mid
1,1.0,3.339293966003392,11367,Queens County,Other,Condo for sale,40.7188694,-73.8111217,Mid
3,1.0,3.339293966003392,11377,Queens,KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,40.7593913,-73.9054195,Cheap
4,4.0,3.322219294733919,10312,Richmond County,"Homes R Us Realty of NY, Inc.",House for sale,40.551184,-74.1840649,Mid
2,1.0,2.9818186071706636,10029,New York,Avenues - Headquarters,Condo for sale,40.7897507,-73.9487257,Mid
3,2.0,3.247973266361807,11694,Queens,ROCKAWAY PROPERTIES,Condo for sale,40.5838274,-73.8243138,Mid
2,1.0,3.0,11224,Brooklyn,Nyc Realty Brokers Llc,Co-op for sale,40.5794182,-73.9709078,Cheap
1,2.0,2.8965262174895554,11218,Brooklyn,Fillmore Real Estate,Condo for sale,40.6541679,-73.9812592,Mid
2,1.0,2.931457870689005,11229,Brooklyn,Pride Estates,Co-op for sale,40.5977235,-73.9352176,Cheap
4,2.0,3.342422680822206,11207,Kings County,NEXTHOME PLATINUM PROPERTIES,House for sale,40.6795412,-73.8904428,Mid
5,3.0,3.4771212547196626,11375,Queens,Douglas Elliman - Long Island City,Co-op for sale,40.7213129,-73.8450098,Mid
6,4.0,3.342422680822206,11435,Queens County,CENTURY 21 Milestone Realty,Multi-family home for sale,40.710749,-73.809486,Mid
3,4.0,3.574031267727719,10307,Richmond County,Matias Real Estate,House for sale,40.5136885,-74.2364803,Mid
1,1.0,3.339293966003392,11375,Queens,Benjamin Realty Since 1980,Co-op for sale,40.7276199,-73.84686,Cheap
3,2.0,3.2986347831244354,11212,Kings County,Other,House for sale,40.6592604,-73.9267735,Mid
5,2.0,3.339293966003392,10474,Bronx County,Sowae Corp,Multi-family home for sale,40.8159966,-73.8881001,Cheap
2,1.0,2.9777236052888476,10451,Bronx County,Pantiga Group Inc.,Co-op for sale,40.8248699,-73.9229829,Cheap
3,3.0,3.197280558125619,10314,Richmond County,Other,Multi-family home for sale,40.6012318,-74.1300175,Mid
3,1.0,2.7671558660821804,10069,New York,"Nest Seekers International, Westside",For sale,40.7804721,-73.9871434,Mid
3,2.0,3.339293966003392,11436,Queens County,Realty Connect USA LLC,House for sale,40.6763934,-73.7998105,Mid
2,2.0,3.339293966003392,10021,New York,Brown Harris Stevens - 445 Park Avenue,Co-op for sale,40.7737635,-73.9644574,Expensive
3,2.0,3.205745540942662,11426,Queens County,Douglas Elliman - Franklin Square,Pending,40.7299787,-73.7310756,Mid
1,1.0,3.339293966003392,11375,Queens,Exp Realty,Co-op for sale,40.7379227,-73.8470718,Cheap
1,1.0,2.7781512503836434,11228,Brooklyn,Dreamlife Realty New York Llc,Co-op for sale,40.6220567,-74.0200513,Cheap
1,1.0,2.9542425094393248,10463,The Bronx,Brown Harris Stevens,Co-op for sale,40.876794,-73.9177034,Cheap
4,3.0,3.387389826338729,11357,Queens County,Douglas Elliman - Bayside,Multi-family home for sale,40.78403,-73.80579,Mid
5,3.0,3.339293966003392,11369,Queens County,Winzone Realty Inc,Multi-family home for sale,40.7563571,-73.8819905,Mid
7,2.0,3.49996186559619,11220,Kings County,RE MAX Elite,Pending,40.6398568,-74.0109732,Mid
1,2.0,2.9439888750737717,11105,Queens,"Nest Seekers International, Long Island",Condo for sale,40.7755682,-73.9032112,Mid
3,1.0,2.629409599102719,10017,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7530103,-73.9712947,Mid
1,1.0,2.9030899869919438,10458,The Bronx,Pantiga Group Inc.,Co-op for sale,40.8742949,-73.883753,Cheap
2,2.0,3.339293966003392,11356,Queens County,E Realty International Corp,Condo for sale,40.7903558,-73.8528872,Mid
3,2.0,3.325310371711061,10312,Richmond County,Other,Contingent,40.551553,-74.1646289,Mid
3,2.0,3.1861083798132053,11208,Kings County,Keller Williams Hudson Valley,Multi-family home for sale,40.6713695,-73.869277,Mid
3,2.0,3.295786940251609,10305,Richmond County,Robert Defalco Realty Inc.,Contingent,40.6020874,-74.071448,Mid
1,1.0,3.339293966003392,10017,New York,COMPASS,Co-op for sale,40.7494678,-73.9717468,Mid
4,2.0,3.4099331233312946,11201,Kings County,Douglas Elliman - 575 Madison Ave,House for sale,40.6990407,-73.9929045,Expensive
3,2.0,3.2706788361447066,11222,Kings County,Serhant,Condo for sale,40.7213959,-73.9430921,Expensive
3,0.0,3.339293966003392,10024,New York County,Brown Harris Stevens,Townhouse for sale,40.786046,-73.9718342,Expensive
2,1.0,2.9542425094393248,10075,New York,Douglas Elliman - 1995 Broadway,Co-op for sale,40.7720929,-73.9514513,Mid
3,2.0,3.3010299956639813,11222,Kings County,Bedford Brownstone Realty LLC,Multi-family home for sale,40.7223911,-73.9355458,Mid
2,1.0,2.850033257689769,11209,Brooklyn,Other,Condo for sale,40.633546,-74.0266446,Mid
2,1.0,3.0,10462,The Bronx,Serhant,Condo for sale,40.8362269,-73.8612346,Cheap
2,2.0,2.8750612633917,11355,Queens,E Realty International Corp,Condo for sale,40.75467,-73.821996,Mid
2,2.0,2.9556877503135057,10030,New York,Brown Harris Stevens,Condo for sale,40.816711,-73.94205,Mid
3,3.0,3.422589839851482,11235,Kings County,RE MAX Edge,Multi-family home for sale,40.5786954,-73.9626508,Mid
1,1.0,3.339293966003392,10026,New York,KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,40.798979,-73.9509758,Cheap
2,2.0,2.9777236052888476,11355,Queens,E Realty International Corp,Condo for sale,40.7440024,-73.8353772,Mid
1,2.3738608579684373,3.339293966003392,11356,Queens County,"Nest Seekers International, Long Island",Condo for sale,40.7841619,-73.8570221,Mid
2,2.0,2.9867717342662448,11373,Queens,Jamie & Connie Real Estate Grp,Condo for sale,40.7376925,-73.8803546,Mid
1,2.0,3.339293966003392,10022,New York,COMPASS,Co-op for sale,40.7595774,-73.964779,Cheap
3,2.0,3.0791812460476247,10463,The Bronx,Re/Max In The City,Co-op for sale,40.8819273,-73.9172822,Mid
2,2.0,2.848189116991399,11372,Queens,B Square Realty,Condo for sale,40.7494499,-73.8778676,Mid
3,2.0,3.100370545117563,11378,Queens County,KELLER WILLIAMS REALTY LANDMARK II,House for sale,40.7292895,-73.8945367,Mid
2,2.0,2.929418925714293,11221,Kings County,Douglas Elliman - 280 Metropolitan,Pending,40.6864817,-73.9334333,Mid
4,2.0,3.339293966003392,11366,Queens County,EXIT REALTY FIRST CHOICE,Multi-family home for sale,40.7283735,-73.7970194,Mid
3,2.0,3.146128035678238,10306,Richmond County,Better Homes and Gardens Real Estate Safari Realty,Contingent,40.5632116,-74.1002521,Mid
1,1.0,3.339293966003392,10128,New York,Douglas Elliman - 575 Madison Ave,House for sale,40.7810446,-73.9519172,Mid
3,1.0,3.339293966003392,10011,New York,COMPASS,Co-op for sale,40.7455051,-74.0016003,Mid
3,2.3738608579684373,3.339293966003392,10031,New York County,Brown Harris Stevens,Townhouse for sale,40.8274367,-73.9438954,Mid
1,1.0,3.339293966003392,10003,Manhattan,ANNE - Anne Weintraub,Co-op for sale,40.7316673,-73.996478,Mid
2,1.0,3.0,11224,Brooklyn,Nyc Realty Brokers Llc,Co-op for sale,40.5782062,-73.973315,Cheap
3,1.0,2.8195439355418688,10005,New York,COMPASS,Condo for sale,40.7059312,-74.0093393,Mid
2,1.0,2.9647309210536292,10467,The Bronx,Corcoran Westside Columbus,Co-op for sale,40.8758111,-73.8765929,Cheap
3,1.0,3.1192558892779365,11234,Kings County,Other,House for sale,40.6239146,-73.9291226,Mid
1,1.0,2.8750612633917,11224,Brooklyn,J. Sikar Realty,Co-op for sale,40.5781785,-73.9733314,Cheap
1,2.0,3.041392685158225,10128,New York,Corcoran West Side,Co-op for sale,40.7766673,-73.9439269,Mid
3,4.0,3.339293966003392,11203,Kings County,Douglas Elliman - Franklin Square,Multi-family home for sale,40.6463635,-73.9325263,Mid
2,2.0,3.0,11235,Brooklyn,COMPASS,Condo for sale,40.5869733,-73.9514755,Mid
3,1.0,3.4082399653118496,10003,New York County,Corcoran SoHo,House for sale,40.7300715,-73.9880189,Expensive
1,1.0,2.8129133566428557,11377,Queens,Keller Williams Realty Elite,Co-op for sale,40.7589055,-73.9064463,Cheap
3,2.0,3.1386184338994925,10001,New York,COMPASS,Condo for sale,40.7451522,-73.9927778,Expensive
3,3.0,3.255272505103306,10022,New York,Brown Harris Stevens,Co-op for sale,40.7590132,-73.9612618,Expensive
3,1.0,3.339293966003392,10065,New York,Corcoran West Side,Co-op for sale,40.7631119,-73.9668867,Cheap
2,1.0,2.9030899869919438,11414,Queens County,Other,Co-op for sale,40.6662726,-73.8457131,Cheap
3,2.3738608579684373,3.339293966003392,11236,Kings County,Other,Land for sale,40.6444117,-73.9100389,Expensive
1,1.0,3.339293966003392,11105,Queens,Coldwell Banker Reliable Real Estate,Co-op for sale,40.7771999,-73.9073699,Cheap
1,1.0,2.845098040014257,10023,New York,Corcoran Chelsea/Flatiron,Co-op for sale,40.776434,-73.9771489,Mid
4,2.0,3.1335389083702174,11218,Kings County,Dwell Residential,Townhouse for sale,40.6568189,-73.9795706,Expensive
2,1.0,3.339293966003392,11375,Queens,Laffey Real Estate,Co-op for sale,40.7284716,-73.8505211,Cheap
4,2.0,3.255272505103306,10307,Richmond County,New Home Connections Inc.,House for sale,40.5103369,-74.2424867,Mid
2,2.0,3.0211892990699383,11224,Brooklyn,J. Sikar Realty,Co-op for sale,40.5776924,-73.9737314,Cheap
3,3.0,3.4771212547196626,10011,New York,Douglas Elliman - 575 Madison Ave,Condo for sale,40.7476234,-74.0057263,Expensive
3,2.0,3.2375437381428744,11379,Queens County,Chous Realty Group Inc,Townhouse for sale,40.7223997,-73.8818876,Mid
3,3.0,2.9978230807457256,10463,The Bronx,Brown Harris Stevens,Co-op for sale,40.8830898,-73.9165737,Mid
1,1.0,3.339293966003392,10065,New York,COMPASS,Pending,40.7661564,-73.9700846,Cheap
4,4.0,3.4929000111087034,11363,Queens County,Keller Williams Rlty Landmark,Pending,40.7800183,-73.7514697,Mid
4,2.0,3.2174839442139063,10310,Richmond County,Keller Williams Realty Staten Island,Contingent,40.6333731,-74.122092,Mid
3,1.0,2.6483600109809315,10022,New York,COMPASS,Condo for sale,40.7613979,-73.9746128,Cheap
4,4.0,3.5686709780098966,10038,New York County,COMPASS,Condo for sale,40.70799,-74.0021707,Expensive
5,3.0,3.0791812460476247,11204,Kings County,RE MAX Edge,House for sale,40.618311,-73.997597,Mid
3,4.0,3.339293966003392,10017,New York,COMPASS,Co-op for sale,40.7526263,-73.9658766,Expensive
2,1.0,2.884228769632604,10033,New York,Keller Williams NYC,Condo for sale,40.8525968,-73.9352912,Mid
1,1.0,3.339293966003392,10010,New York,COMPASS,Co-op for sale,40.7389643,-73.9791144,Cheap
3,3.0,3.339293966003392,10029,New York,Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,40.7888952,-73.9545865,Expensive
5,4.0,3.524266268766979,10014,New York County,COMPASS,Townhouse for sale,40.7363219,-74.0018035,Expensive
3,2.0,3.0492180226701815,10033,New York,COMPASS,Co-op for sale,40.8501059,-73.9387857,Mid
4,2.3738608579684373,3.339293966003392,11235,Kings County,Bright Horizons Realty Inc,House for sale,40.5790771,-73.9425262,Expensive
2,2.0,3.339293966003392,11201,Brooklyn,Corcoran SoHo,Pending,40.6965907,-73.9926789,Mid
3,2.0,3.146128035678238,11368,Queens County,East Coast REALTORS Inc,House for sale,40.7537084,-73.8542469,Mid
3,2.0,3.100370545117563,11694,Queens County,"Compass Greater Ny, Llc",House for sale,40.5792491,-73.8470867,Mid
5,2.0,3.339293966003392,11691,Queens County,BKNY TROY AVENUE REALTY CORP,House for sale,40.593404,-73.775651,Cheap
1,1.0,2.845098040014257,11372,Queens,O Kane Realty,Co-op for sale,40.7547282,-73.8859706,Cheap
3,1.0,3.339293966003392,11378,Queens County,Keller Williams Rlty Landmark,House for sale,40.7220377,-73.8936918,Mid
1,1.0,3.339293966003392,10027,New York,E Realty International Corp,Condo for sale,40.8121684,-73.9523535,Mid
4,2.0,3.0492180226701815,10306,Richmond County,Other,House for sale,40.5694974,-74.1237437,Mid
1,2.0,3.154423973114647,10019,New York,Brown Harris Stevens - 445 Park Avenue,Condo for sale,40.7613258,-73.9774014,Expensive
5,2.0,3.1818435879447726,11358,Queens County,Winzone Realty Inc,Multi-family home for sale,40.7587767,-73.7908877,Mid
2,2.0,2.9523080096621253,11426,Queens County,Other,House for sale,40.7452362,-73.7204545,Mid
7,3.0,3.296665190261531,10310,Richmond County,"Tom Crimmins Realty, Ltd.",Multi-family home for sale,40.6275175,-74.1233766,Mid
2,1.0,3.339293966003392,11367,Queens,Charles Rutenberg Realty Inc,Co-op for sale,40.7312799,-73.8192399,Cheap
2,2.0,3.130333768495006,10471,The Bronx,Douglas Elliman - 3544 Johnson Ave,Co-op for sale,40.8938465,-73.9091368,Cheap
4,2.0,3.3344537511509307,10028,New York County,Sotheby's International Realty - Downtown Manhattan,Townhouse for sale,40.7750748,-73.9496097,Expensive
5,4.0,3.339293966003392,11207,Kings County,Keystone Realty USA Corp,Multi-family home for sale,40.6741308,-73.8908415,Mid
2,2.0,3.2730012720637376,10013,New York,Serhant,Condo for sale,40.7194435,-74.0081022,Expensive
2,1.0,2.845098040014257,11101,Queens,Tapestry Real Estate of Queens,Co-op for sale,40.7751901,-73.9090015,Cheap
4,4.0,3.498172660636544,10305,Richmond County,Other,House for sale,40.5900537,-74.0906619,Mid
4,3.0,3.339293966003392,10471,Bronx County,Brown Harris Stevens,Townhouse for sale,40.9083747,-73.8985781,Mid
5,3.0,3.339293966003392,11373,Queens County,Other,Multi-family home for sale,40.7313782,-73.8848912,Mid
3,2.0,3.0034605321095067,10302,Richmond County,"Robert DeFalco Realty, Inc.",House for sale,40.621814,-74.1406264,Mid
1,1.0,3.009450895798694,11219,Brooklyn,Ashford Homes LLC,Condo for sale,40.6275896,-74.0016198,Mid
5,3.0,3.3958503760187813,11235,Kings County,Bright Horizons Realty Inc,House for sale,40.5786214,-73.9515728,Mid
2,2.0,3.0969100130080562,10016,New York,BHHS New York Properties,Co-op for sale,40.7487581,-73.9782786,Mid
3,4.0,3.3723595825243238,10013,New York,Douglas Elliman - 140 Franklin,Condo for sale,40.7242197,-74.0056368,Expensive
2,2.0,3.339293966003392,11372,Queens County,Chase Global Realty Corp,Condo for sale,40.7510826,-73.8738365,Mid
1,1.0,2.7611758131557314,11220,Brooklyn,Other,Condo for sale,40.6373585,-74.0272224,Cheap
1,1.0,3.339293966003392,10461,The Bronx,Other,Co-op for sale,40.8455961,-73.8264218,Cheap
1,1.0,2.8260748027008264,10314,Richmond County,"KMS Realty Group, Inc.",Contingent,40.5791767,-74.1623976,Cheap
2,2.0,3.339293966003392,11372,Queens,Brown Harris Stevens - 129 Montague Street,Co-op for sale,40.7535399,-73.8868899,Mid
2,2.0,3.339293966003392,11418,Queens,Other,Condo for sale,40.7046248,-73.8349003,Mid
1,1.0,3.339293966003392,11357,Queens,Coldwell Banker American Homes,Co-op for sale,40.7864852,-73.8017612,Cheap
3,2.0,3.212986184736668,10305,Richmond County,"Homes R Us Realty of NY, Inc.",House for sale,40.5910792,-74.0801059,Mid
1,2.0,3.0856472882968564,11211,Brooklyn,Other,Condo for sale,40.7115725,-73.948677,Mid
3,1.0,2.6857417386022635,11235,Brooklyn,Chous Realty Group Inc,Condo for sale,40.590145,-73.9499887,Cheap
2,2.0,3.0755469613925306,11360,Queens,Winzone Realty Inc,Condo for sale,40.7885879,-73.7872455,Mid
7,4.0,3.552668216112193,11378,Queens County,EXIT ALL SEASONS REALTY,Multi-family home for sale,40.7221698,-73.9011088,Mid
5,4.0,3.339293966003392,11221,Kings County,Corcoran West Side,Multi-family home for sale,40.6925254,-73.9260278,Mid
3,4.0,3.339293966003392,10023,New York,Douglas Elliman - 1995 Broadway,Condo for sale,40.7745073,-73.981428,Expensive
2,2.0,3.339293966003392,11355,Queens,Tru International Realty Corp,Condo for sale,40.7517561,-73.8344347,Mid
3,3.0,3.1189257528257768,10128,New York,Corcoran East Side,Condo for sale,40.7791164,-73.9482901,Expensive
5,2.3738608579684373,3.57978359661681,11360,Queens County,Keller Williams Rlty Landmark,House for sale,40.7782443,-73.7706926,Expensive
2,1.0,2.9965116721541785,10466,Bronx County,Keller Williams Realty NYC Grp,House for sale,40.8960621,-73.8441692,Mid
3,2.0,3.2245330626060857,10303,Staten Island,Robert Defalco Realty Inc.,Townhouse for sale,40.6280768,-74.1576108,Mid
2,1.0,3.041392685158225,11229,Brooklyn,RE MAX Distinguished Homes & Properties,Co-op for sale,40.6068092,-73.9590334,Cheap
2,2.0,3.146128035678238,10022,Manhattan,Douglas Elliman  -111 Fifth Ave,Condo for sale,40.761255,-73.9744834,Cheap
2,1.0,3.339293966003392,10037,New York,COMPASS,Co-op for sale,40.8101633,-73.9387972,Cheap
